press_peak,press_mean,press_std,press_rms,press_energy,press_dom_freq,press_centroid,press_bandwidth,press_power,release_peak,release_mean,release_std,release_rms,release_energy,release_dom_freq,release_centroid,release_bandwidth,release_power
32692.0,160.36357142857142,11082.123811945616,22.089412460659585,2049357.0,83.99999999999999,6086.648150844738,5027.821210766505,1083664289407144.2,32767.0,93.28666666666666,5074.327105633325,0.0,-94416.0,73.49999999999999,5969.25991433348,4440.903653827139,227257780385670.0,6.0
32756.0,-77.5502380952381,9755.293285642656,25.13144018384712,2652675.0,83.99999999999999,6266.115393291636,5150.996617708799,839464019060240.1,26402.0,-61.056666666666665,4597.547894323496,22.218417928333583,2073364.0,83.99999999999999,5558.02835823742,4480.53302967084,186498033039360.0,0.0
32767.0,-271.00357142857143,11134.130997960692,12.01175019958136,605985.0,83.99999999999999,6246.104568790916,5247.259305229763,1094700044472148.0,32767.0,-68.8097619047619,8452.874995597085,13.492511150369939,764601.0,83.99999999999999,6278.074097932556,4938.632713884283,630282151137600.1,1.0
32767.0,-26.712142857142858,7346.074558159822,6.79609481701843,193985.0,83.99999999999999,6416.155747830091,5161.7809390196035,475980003380728.0,29286.0,-61.64047619047619,4012.316454639539,21.792801345311034,1994690.0,73.49999999999999,6986.027241862865,5164.8009155588725,142057408208658.03,2.0
32698.0,84.11047619047619,10057.388945550467,34.31688464048815,4946124.0,73.49999999999999,6343.471774770405,5177.966973803437,892277209784816.0,31894.0,0.8330952380952381,5967.509871917139,15.946570014836897,1068031.0,73.49999999999999,5598.279315820783,4477.07806103112,314090547499556.0,3.0
32767.0,108.35261904761904,15104.639918035682,0.0,-244677.0,73.49999999999999,6085.507742301112,5420.044588830061,2012487886268160.5,32767.0,0.255,7921.55215138535,0.0,-641553.0,73.49999999999999,6389.313182349261,5045.678312338217,553462500164308.06,4.0
32767.0,2.1680952380952383,7146.65558864399,26.297627993703884,2904574.0,83.99999999999999,6087.151122900311,4903.679866669412,450477788934119.9,29055.0,32.90238095238095,4231.857471269229,20.303670791732404,1731404.0,73.49999999999999,6326.725622600474,4821.938630969423,157973076876431.97,0.0
32767.0,52.075,11215.988606909665,15.333988081258916,987551.0,83.99999999999999,6262.253204272552,5029.105264089366,1109589479513200.4,24516.0,20.32357142857143,3850.73433507807,25.343004106515412,2697525.0,73.49999999999999,5329.365839878304,4444.875936001882,130791611366356.0,1.0
32767.0,163.0002380952381,13215.675102830402,28.210910587757997,3342593.0,73.49999999999999,6163.904254274387,5349.284170382471,1540916921384088.2,21296.0,-11.16952380952381,3793.2574007578937,24.635205161178042,2548952.0,73.49999999999999,5539.185845103646,4699.212506110816,126911431787310.03,2.0
32767.0,-84.94261904761905,10478.95683213757,0.0,-1007187.0,83.99999999999999,6670.542237260614,5200.182375068359,968638059243560.1,32716.0,52.19357142857143,5999.769642792772,9.945195059017433,415409.0,83.99999999999999,6246.179344271338,4697.4923212951335,317543562601800.0,3.0
32767.0,31.540238095238095,13257.727874923507,28.67751317504295,3454079.0,73.49999999999999,6531.552439169754,5438.807392104934,1550285514343856.2,32767.0,62.332142857142856,6583.048371017587,0.0,-773005.0,73.49999999999999,6792.116690957841,5180.894711531262,382296442416252.06,4.0
32767.0,-64.4954761904762,8323.754180684082,0.0,-919787.0,83.99999999999999,6071.635902420606,5057.155859124581,611163186291768.1,32767.0,90.97904761904762,6639.1393416358,13.926200042331994,814544.0,83.99999999999999,6047.068809716426,4671.440665189458,388915307195694.06,0.0
32767.0,-210.75761904761904,8735.863671550635,30.248510392288427,3842884.0,73.49999999999999,6409.971534971956,5012.7132987741925,673884464478512.0,32767.0,-70.18880952380952,5786.9291156732825,19.53545616613668,1602863.0,83.99999999999999,5972.437837029102,4768.2709140999505,295455442581612.06,1.0
32746.0,15.796904761904761,10305.553064220601,23.629697819642534,2345123.0,83.99999999999999,6301.592782727938,5137.073858617313,936727006498104.0,32763.0,0.3364285714285714,4343.557212196628,20.557127138549205,1774901.0,73.49999999999999,5684.043091194196,4480.738959024418,166402436744100.0,2.0
32767.0,170.83404761904762,14870.332536417949,0.0,-596303.0,73.49999999999999,5881.087729559331,5347.711601000191,1950846956776764.0,28335.0,-27.13547619047619,3951.2982576530358,14.057560243513096,829983.0,73.49999999999999,5132.417123844045,4419.165054563223,137717513492160.03,3.0
32767.0,188.7709523809524,11414.825999880033,0.0,-942360.0,73.49999999999999,6635.459208066114,5509.820469303511,1149855219236714.0,32767.0,30.188095238095237,4750.11985977609,10.728844077443535,483454.0,83.99999999999999,5320.331547427418,4680.063493203333,199027368881450.03,4.0
32767.0,-7.238809523809524,10114.579675581399,34.046225579210336,4868411.0,73.49999999999999,6532.664771772276,5431.654350138491,902327776857164.1,32767.0,84.50761904761904,5385.415297549931,14.29105614411635,857784.0,83.99999999999999,5574.1215073687545,4802.490339564518,255929662388064.03,5.0
32767.0,-16.081190476190475,10589.411118967066,24.001383888672514,2419479.0,83.99999999999999,5930.781359977115,5005.0358840725075,989040746255100.0,29640.0,15.165476190476191,3768.0356509281132,24.88417454642896,2600733.0,73.49999999999999,5861.441507189323,4807.109915069619,125231229971468.02,6.0
32767.0,-164.99857142857144,10671.087529952265,17.5790053350987,1297890.0,73.49999999999999,6527.169117509843,5307.239671384158,1004831361370090.1,32767.0,-1.0897619047619047,7780.467827242287,0.0,-919271.0,73.49999999999999,6028.867825828635,4870.491193316206,533924711963204.0,0.0
32767.0,-25.61190476190476,7076.259964224523,26.277267017419486,2900078.0,73.49999999999999,6674.772869291722,5179.697251078849,441659318080050.1,32767.0,-10.654523809523809,4354.615927783224,28.18515735698659,3336493.0,73.49999999999999,5473.388427385273,4216.664481730753,167252838419280.03,1.0
32767.0,-159.44833333333332,11810.193138503668,16.059257825465096,1083179.0,73.49999999999999,6338.389597628753,5411.534050292323,1230666356339460.2,32633.0,6.517857142857143,5069.322644070026,0.0,-963681.0,83.99999999999999,6684.597995513309,5164.08731765174,226657314182700.03,2.0
32767.0,230.15571428571428,14150.099671280823,28.949907475795893,3520008.0,83.99999999999999,5785.0303505134625,5360.350317763815,1766921742199170.5,32767.0,223.44119047619049,8708.525083413735,7.076772872271251,210339.0,83.99999999999999,5290.578800900781,4871.7783083918475,669775317007244.1,3.0
32767.0,-9.747857142857143,5857.959464612488,8.570339216490458,308493.0,83.99999999999999,7249.066774504409,5110.610343617766,302665505364276.06,26512.0,-15.79,4201.850711372538,20.394326942279108,1746900.0,83.99999999999999,5478.404410522495,4508.76853005178,155726339948970.03,4.0
32767.0,-58.03095238095238,7699.262970570256,18.352513776176874,1414622.0,73.49999999999999,6674.84402963113,5284.626238458563,522896027284722.0,32767.0,62.46404761904762,6595.416692178694,18.161176540448402,1385279.0,83.99999999999999,5879.674704913408,4600.775419014167,383734521149720.0,5.0
32325.0,-46.156190476190474,9071.902370946542,6.744097948788788,191028.0,73.49999999999999,6519.35102787252,5200.565167851771,725916054224496.0,32767.0,21.293333333333333,5806.2243108379025,29.170590212289728,3573878.0,83.99999999999999,5017.850695524654,4297.96355965253,297349927397144.0,6.0
32767.0,-71.98666666666666,11477.741395074347,17.700067258414048,1315828.0,83.99999999999999,6411.846313691493,5229.171645001774,1162024766593680.5,29232.0,89.29095238095238,7251.313742554914,16.89667479262174,1199090.0,73.49999999999999,6347.388961940685,5275.780015976432,463909919388264.0,0.0
32767.0,-79.29357142857143,6797.412731624725,16.88121666795602,1196897.0,73.49999999999999,6804.709200204961,5186.915863222279,407636690281132.06,28962.0,21.287142857142857,4084.2655633921363,22.790045863845698,2181422.0,73.49999999999999,5543.918371995445,4389.408549003803,147136398467730.0,1.0
32767.0,-43.84404761904762,6749.056996860327,0.0,-300673.0,73.49999999999999,6533.6138568238375,5204.999628098182,401779784712692.06,32767.0,7.978095238095238,4373.152909623531,32.83914621011825,4529320.0,73.49999999999999,6083.9647851956,4658.111705779924,168678826236960.0,2.0
32767.0,49.97833333333333,12312.404615932475,0.0,-1407859.0,73.49999999999999,6606.852208034444,5586.659306686525,1337114659785036.2,29539.0,31.535,6162.939306834635,0.0,-365457.0,83.99999999999999,5528.056375112478,4785.749513218333,335017159623291.94,3.0
32767.0,98.29928571428572,11955.385732786448,0.0,-598705.0,73.49999999999999,6713.099141725038,5507.279984466332,1260824053093144.5,30463.0,-69.82642857142856,5543.5322709155835,0.0,-563131.0,73.49999999999999,6994.088307201802,5294.930374007923,271130448419008.1,4.0
32767.0,-110.81428571428572,8489.670042737693,5.7216797400430455,137498.0,83.99999999999999,6881.203139573654,5375.538547867391,635912137246792.0,32767.0,35.38095238095238,5982.405643266727,0.0,-186548.0,73.49999999999999,5930.369801197143,5058.6894939462945,315682535392350.0,5.0
32761.0,16.702142857142857,9132.979253108468,0.0,-240123.0,73.49999999999999,6168.515943069095,5042.758685922583,735692610628456.0,32380.0,23.717380952380953,4842.902266831208,0.0,-625359.0,73.49999999999999,6064.885770810584,4548.305468317883,206871542514764.03,6.0
32767.0,-124.41238095238096,11140.912959894353,17.6634543350846,1310390.0,83.99999999999999,6689.29337408168,5444.428866847764,1095010097564334.0,25803.0,26.742857142857144,4755.66695408365,0.0,-388134.0,73.49999999999999,5233.2807085840695,4919.513587768556,199488981572032.03,0.0
32624.0,110.69190476190477,6287.359552825486,0.0,-182.0,83.99999999999999,6913.437776608935,5068.307183531343,348878588579768.06,32741.0,28.39095238095238,5789.677356090962,0.0,-305606.0,73.49999999999999,6230.501080834912,4736.592214158251,295663386682584.0,1.0
32754.0,46.84642857142857,6217.816252778831,22.395285430728705,2106505.0,83.99999999999999,7124.707858350735,5087.38373366164,341030195154699.94,18527.0,12.98047619047619,3980.5307376565183,21.963747186584317,2026106.0,73.49999999999999,5189.566519532894,4442.982607217367,139752564292849.98,2.0
32588.0,-7.144761904761904,9604.169569390964,20.10727184260413,1698070.0,83.99999999999999,7030.4181281201145,5457.16324435982,813557841790584.2,30239.0,-143.74738095238095,6993.155146266601,15.15632038520721,964799.0,83.99999999999999,5964.186338102014,5076.194266718114,431699655961776.0,3.0
32767.0,-198.6054761904762,9181.107464286622,18.55745903172861,1446393.0,73.49999999999999,7130.360570085706,5449.177236493265,744157710729900.1,31935.0,-92.8645238095238,6914.507857636208,11.772678216147437,582103.0,83.99999999999999,6276.154757457471,5103.440888907693,421840010230895.94,4.0
32767.0,149.1340476190476,14023.556372637971,0.0,-431265.0,83.99999999999999,5854.031967718633,5238.471338230143,1734934412289599.8,31553.0,-64.51261904761905,8075.328248367888,0.0,-16197.0,73.49999999999999,5692.401360035934,5086.997901230151,575233725808064.0,5.0
32267.0,-22.09642857142857,9982.854459903054,13.361449522163879,749819.0,83.99999999999999,7273.845012188001,5613.393167781482,878981576815888.1,30816.0,38.53595238095238,5007.7991651730035,7.026836313123322,207381.0,83.99999999999999,4849.250947760453,4792.11165101809,221214614846376.0,0.0
32627.0,-62.75119047619047,9005.747116240009,14.875203079846226,929341.0,73.49999999999999,6824.886410285871,5408.9224834112265,715402131168488.0,30724.0,-52.71214285714286,4764.717778555318,18.321344564923905,1409821.0,73.49999999999999,6717.918612657093,5521.641370594146,200284522379536.03,1.0
32767.0,-61.9602380952381,8283.45735999453,17.36003209345289,1265757.0,83.99999999999999,7071.037431858738,5368.959062213104,605245026108180.1,32767.0,88.1295238095238,7563.484790024891,10.54184406024279,466748.0,83.99999999999999,4521.386721217073,4521.32007200145,504696556699056.1,2.0
32737.0,-76.26095238095238,7496.0565385121345,20.43455290386732,1753798.0,73.49999999999999,7744.484534528659,5491.37228616709,495705692128079.94,32767.0,80.21238095238095,7044.468075233898,0.0,-369882.0,73.49999999999999,5722.46725411571,4836.126305050992,437801838348973.94,3.0
32767.0,-7.70452380952381,7144.305380016444,18.25331672405241,1399371.0,83.99999999999999,6674.1587058207715,5043.179749375535,450183250932080.0,32072.0,31.589285714285715,4082.7676388671007,21.70182678288364,1978071.0,73.49999999999999,6730.145897827476,4733.922548594522,147038105506912.03,4.0
32767.0,-38.06452380952381,6536.188961712905,21.640080758585334,1966831.0,83.99999999999999,6976.804489389939,5294.963511031471,376831520845956.0,26053.0,-18.73357142857143,2955.9609424922423,19.769198023091135,1641449.0,73.49999999999999,6491.619532969144,4688.159025189965,77072726674467.98,5.0
32737.0,-63.526428571428575,7358.750448519589,36.94061192676442,5731357.0,83.99999999999999,6887.30364801232,5369.681835910096,477684681698296.06,24135.0,-56.17452380952381,6121.439824620201,0.0,-543237.0,83.99999999999999,5221.891001909571,4727.746139132226,330558929071544.06,0.0
32734.0,-12.757857142857143,8710.242210873423,32.5486558862267,4449543.0,83.99999999999999,7117.870322707845,5534.565386728493,669158570402259.9,32636.0,112.79595238095239,6613.135357002096,16.3950558749538,1128951.0,73.49999999999999,6197.110621181238,5282.124822483829,385954320946160.06,1.0
32767.0,-160.63095238095238,10713.476950217957,18.577790119233388,1449564.0,83.99999999999999,6782.9371593008655,5382.148145937886,1012799533856431.5,32567.0,28.904285714285713,4287.563779326339,12.679435919554752,675226.0,83.99999999999999,6411.720244771363,4924.016669071564,162154587243719.97,2.0
32767.0,-11.898571428571428,7269.809439023298,27.013620902902193,3064890.0,73.49999999999999,6704.0163964633,5000.873910513307,466140084533938.06,21018.0,27.72833333333333,2804.472299866952,19.356215932823627,1573585.0,73.49999999999999,5038.627570601501,4287.4281150292945,69383428832136.02,3.0
32765.0,-40.90904761904762,8618.324906782671,11.44113297752997,549778.0,83.99999999999999,6180.45404031776,4892.6291563870745,655139621356794.0,32119.0,40.03904761904762,4250.943411134258,0.0,-944094.0,83.99999999999999,4127.523668162732,4269.080602746379,159410264511198.0,4.0
32767.0,-26.538095238095238,6060.146783345401,22.115529988373932,2054206.0,83.99999999999999,6226.110214080275,4886.771639943024,323929525224398.06,28915.0,64.4504761904762,4222.985228476219,22.647463854648695,2154212.0,73.49999999999999,6581.492780582765,5174.6011972298875,157365561710040.0,0.0
32767.0,-133.21404761904762,10762.583743013296,0.0,-1036463.0,83.99999999999999,6280.705048952577,5303.988714105788,1021961859880688.1,30118.0,-83.69,6136.417342825419,14.356034072323535,865602.0,83.99999999999999,5497.030759444741,5023.972134278634,332246010775752.1,1.0
32767.0,152.55761904761906,8497.591604909176,19.57949607795529,1610098.0,83.99999999999999,6613.937530052115,5266.415064778381,637294318018170.1,31086.0,48.75857142857143,5994.316581785169,0.0,-95444.0,73.49999999999999,6088.446374567751,4962.418129112267,316960685611600.0,2.0
32767.0,-13.392619047619048,6721.0617888412335,0.0,-25191.0,83.99999999999999,7117.739841811975,5267.734508486335,398425932141299.94,25553.0,-3.6738095238095236,5710.830059947483,0.0,-94240.0,73.49999999999999,5175.589891563572,4423.799101339427,287652009774578.06,3.0
32753.0,86.37738095238095,5629.267138608871,15.222297242313111,973217.0,83.99999999999999,7655.997900307176,5317.4045125577295,279624973980300.03,32760.0,36.104285714285716,4891.1470475291435,20.99750552078123,1851760.0,83.99999999999999,6762.25077127525,4896.275051310038,211026459657024.03,4.0
32767.0,-6.911904761904762,11389.43210026404,0.0,-199920.0,83.99999999999999,6659.039861135482,5604.5761366327515,1144117722644849.8,32707.0,98.4047619047619,5963.16223599815,14.586539783551919,893622.0,83.99999999999999,5214.110662810655,4346.999225483012,313803876855072.06,5.0
32767.0,-16.998333333333335,8221.280390098385,0.0,-1712361.0,83.99999999999999,6715.238512401665,5321.873796911243,596143355794724.1,29002.0,5.252380952380952,5172.7344005089435,0.0,-397232.0,83.99999999999999,5159.884401479709,4674.8654171007865,235998810969408.1,6.0
32767.0,200.20261904761904,11490.316822464567,23.05789297770784,2232999.0,83.99999999999999,6816.497015521019,5660.498586476695,1165187862648480.5,32767.0,102.80547619047618,6219.007577045631,20.28134845709464,1727599.0,73.49999999999999,5977.13874969831,4515.248099028304,341309198499764.0,7.0
32767.0,11.401428571428571,9117.77908953281,21.68962885805103,1975848.0,83.99999999999999,6828.188496301682,5402.727487509273,733238909229666.0,32767.0,73.05285714285715,6813.308487390614,22.24383274613652,2078110.0,83.99999999999999,5242.703880621252,4798.314116496016,409528803730600.2,8.0
32767.0,10.088333333333333,10627.180615135938,8.166438286408235,280101.0,83.99999999999999,7355.208922461865,5566.758814846979,996105633942660.0,26321.0,106.30833333333334,5131.056547741511,0.0,-1574849.0,73.49999999999999,5452.793810658922,4877.493392196801,232410024778272.0,9.0
32767.0,-164.46547619047618,10076.096288328394,24.831657022361405,2589767.0,73.49999999999999,6609.660870600855,5461.927830813507,895950414645300.0,28394.0,74.06166666666667,4879.158145940955,19.91091469042856,1665067.0,83.99999999999999,5913.401310119605,4757.993992559095,210067232994356.0,10.0
32767.0,200.5961904761905,12407.019144123708,7.661033126898002,246504.0,73.49999999999999,6683.223844972933,5602.35706360413,1358404003648158.0,32767.0,78.38119047619048,7702.220638458973,0.0,-1323211.0,73.49999999999999,6086.498134490537,4973.703198246715,523347777567335.94,11.0
32767.0,-270.7545238095238,10281.096567463188,22.88617278537206,2199863.0,94.49999999999999,6875.530329765211,5665.8888599918655,933573678466379.9,32767.0,101.67761904761905,6924.093291982029,17.588497323399693,1299292.0,73.49999999999999,6716.137141775168,5321.348197471177,423039839104610.0,12.0
32767.0,-30.720714285714287,12645.079215265236,6.472855408771089,175971.0,83.99999999999999,6389.574576821767,5381.761127378686,1410316793924883.8,24584.0,28.669047619047618,4195.466370919703,27.810498189061796,3248380.0,83.99999999999999,6259.462024941805,5348.5292348959165,155263542959328.03,13.0
32767.0,136.21952380952382,13121.831344979822,40.77680246227773,6983540.0,73.49999999999999,6450.1480464387,5492.84730918413,1518976146851993.8,32133.0,33.51428571428571,6088.102663218743,15.334849821488929,987662.0,73.49999999999999,5983.825390461057,5132.079654004678,326933055690982.06,14.0
32767.0,-214.85119047619048,8445.354293253185,0.0,-526747.0,83.99999999999999,6488.7856093612245,5268.56937209607,629891983127832.0,32767.0,57.08714285714286,7576.269380646414,17.03842995226072,1219294.0,73.49999999999999,5762.620331539063,4978.146921962548,506323696877496.06,15.0
32767.0,-53.615,8366.785671565744,20.915208638236255,1837273.0,73.49999999999999,6235.155843885219,4994.68807874146,617474251736044.2,22468.0,13.092380952380953,3568.3751502461637,28.748341567073794,3471162.0,73.49999999999999,5948.574602616056,4861.008805790305,112310723090672.02,16.0
32767.0,-3.4014285714285712,7670.474751265888,8.955099637849347,336814.0,83.99999999999999,6888.425601916329,5324.033715347796,518934521839800.1,30687.0,68.68595238095239,6560.461051284559,14.047597659386462,828807.0,73.49999999999999,5612.910023565837,4624.956687436343,379692924781568.0,17.0
32767.0,-129.39785714285713,8651.788905552048,25.218459792099008,2671077.0,73.49999999999999,6047.140299212649,4963.737886372145,660502795374856.1,32767.0,78.53714285714285,5382.403179634931,5.740623825401025,138410.0,73.49999999999999,6096.433140844857,4801.681194423519,255626417957736.0,18.0
32706.0,-88.28833333333333,9799.222915641592,3.336557964073013,46757.0,83.99999999999999,6466.151984110586,5118.909278381826,847075086357800.0,31395.0,-50.43642857142857,5776.00949109303,27.639658360510072,3208593.0,83.99999999999999,5249.885841629255,4350.580748685516,294300229452744.0,19.0
32767.0,-42.187380952380956,13946.656216844265,20.791212658465206,1815553.0,83.99999999999999,6055.009835183463,5166.389643863237,1715602257654660.0,32767.0,57.32190476190476,5809.9114347971645,9.597767597579285,386892.0,73.49999999999999,5134.092113945831,4897.608769403805,297777686379854.06,20.0
32767.0,-110.22714285714285,13378.470655099502,12.092303731043542,614140.0,83.99999999999999,5853.74938388069,5396.243959927506,1578848592906495.8,32681.0,63.36547619047619,7916.179750660067,0.0,-223681.0,83.99999999999999,4924.458421750626,4537.853905068432,552783944776847.94,21.0
32767.0,-58.67761904761905,6727.214394664764,23.18578176793865,2257838.0,73.49999999999999,6310.362199275127,4967.693166437743,399212050181466.06,30011.0,-9.06047619047619,3519.160701503882,31.138308973261307,4072296.0,73.49999999999999,4869.458595152549,4440.932251883182,109232660313456.02,22.0
32714.0,-52.19738095238095,9564.411371121632,0.0,-387797.0,83.99999999999999,6413.976863350257,5304.180549889194,806883096433307.9,21366.0,25.28047619047619,4812.449983601538,7.94915389327994,265394.0,73.49999999999999,4903.2233632575435,4719.791744533183,204279602777640.03,23.0
32767.0,-34.83309523809524,10248.455520339681,19.03139636545484,1521215.0,73.49999999999999,6210.009990088284,5197.9884410743,926392402092888.2,32699.0,57.04190476190476,6647.677499172617,3.5988754857461744,54398.0,83.99999999999999,6441.303881132845,4973.262405906126,389827449285750.0,24.0
32767.0,-153.13095238095238,7789.60962347824,0.0,-1329706.0,73.49999999999999,6165.501626871582,4985.358150192028,535587832273242.06,32599.0,59.70857142857143,5523.000480572378,7.7597864477243,252900.0,83.99999999999999,5794.214848730037,4816.088402602304,269103953362990.06,25.0
32767.0,-121.9245238095238,12562.576892757561,19.33831011477575,1570675.0,83.99999999999999,6324.932233861119,5283.350997153857,1392218915044980.0,32087.0,132.285,7083.1502008346915,15.85857887105663,1056277.0,83.99999999999999,5285.923887605052,4901.388801421802,442817049526192.06,0.0
32767.0,-52.51595238095238,9638.347181452933,20.523975526894674,1769181.0,73.49999999999999,6692.584805970381,5272.617342223061,819406670047932.0,31483.0,68.62142857142857,7411.241790622178,20.132998262743158,1702418.0,83.99999999999999,6122.9783990175765,4890.357509642605,484534824569399.94,1.0
32767.0,-116.35357142857143,10727.823350188257,25.487732810305506,2728423.0,83.99999999999999,6157.170896458227,5201.864628445388,1015298382082708.1,32532.0,110.62928571428571,5859.076033524274,22.83192731159384,2189447.0,83.99999999999999,6359.31186179946,4728.252511037513,302995621695340.06,2.0
